2N3906-D,ON Semiconductor,2N3906RLRA,stg_temp_max,150
2N3906-D,ON Semiconductor,2N3906RLRA,dc_gain_min,30
2N3906-D,ON Semiconductor,2N3906RLRA,dc_gain_min,60
2N3906-D,ON Semiconductor,2N3906RLRA,dc_gain_min,80
2N3906-D,ON Semiconductor,2N3906RLRA,dc_gain_min,100
2N3906-D,ON Semiconductor,2N3906RLRAG,polarity,PNP
2N3906-D,ON Semiconductor,2N3906RLRAG,ce_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRAG,cb_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRAG,eb_v_max,5.0
2N3906-D,ON Semiconductor,2N3906RLRAG,c_current_max,200
2N3906-D,ON Semiconductor,2N3906RLRAG,dev_dissipation,625
2N3906-D,ON Semiconductor,2N3906RLRAG,stg_temp_min,-55
2N3906-D,ON Semiconductor,2N3906RLRAG,stg_temp_max,150
2N3906-D,ON Semiconductor,2N3906RLRAG,dc_gain_min,30
2N3906-D,ON Semiconductor,2N3906RLRAG,dc_gain_min,60
2N3906-D,ON Semiconductor,2N3906RLRAG,dc_gain_min,80
2N3906-D,ON Semiconductor,2N3906RLRAG,dc_gain_min,100
2N3906-D,ON Semiconductor,2N3906RLRM,polarity,PNP
2N3906-D,ON Semiconductor,2N3906RLRM,ce_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRM,cb_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRM,eb_v_max,5.0
2N3906-D,ON Semiconductor,2N3906RLRM,c_current_max,200
2N3906-D,ON Semiconductor,2N3906RLRM,dev_dissipation,625
2N3906-D,ON Semiconductor,2N3906RLRM,stg_temp_min,-55
2N3906-D,ON Semiconductor,2N3906RLRM,stg_temp_max,150
2N3906-D,ON Semiconductor,2N3906RLRM,dc_gain_min,30
2N3906-D,ON Semiconductor,2N3906RLRM,dc_gain_min,60
2N3906-D,ON Semiconductor,2N3906RLRM,dc_gain_min,80
2N3906-D,ON Semiconductor,2N3906RLRM,dc_gain_min,100
2N3906-D,ON Semiconductor,2N3906RLRMG,polarity,PNP
2N3906-D,ON Semiconductor,2N3906RLRMG,ce_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRMG,cb_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRMG,eb_v_max,5.0
2N3906-D,ON Semiconductor,2N3906RLRMG,c_current_max,200
2N3906-D,ON Semiconductor,2N3906RLRMG,dev_dissipation,625
2N3906-D,ON Semiconductor,2N3906RLRMG,stg_temp_min,-55
2N3906-D,ON Semiconductor,2N3906RLRMG,stg_temp_max,150
2N3906-D,ON Semiconductor,2N3906RLRMG,dc_gain_min,30
2N3906-D,ON Semiconductor,2N3906RLRMG,dc_gain_min,60
2N3906-D,ON Semiconductor,2N3906RLRMG,dc_gain_min,80
2N3906-D,ON Semiconductor,2N3906RLRMG,dc_gain_min,100
2N3906-D,ON Semiconductor,2N3906RLRP,polarity,PNP
2N3906-D,ON Semiconductor,2N3906RLRP,ce_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRP,cb_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRP,eb_v_max,5.0
2N3906-D,ON Semiconductor,2N3906RLRP,c_current_max,200
2N3906-D,ON Semiconductor,2N3906RLRP,dev_dissipation,625
2N3906-D,ON Semiconductor,2N3906RLRP,stg_temp_min,-55
2N3906-D,ON Semiconductor,2N3906RLRP,stg_temp_max,150
2N3906-D,ON Semiconductor,2N3906RLRP,dc_gain_min,30
2N3906-D,ON Semiconductor,2N3906RLRP,dc_gain_min,60
2N3906-D,ON Semiconductor,2N3906RLRP,dc_gain_min,80
2N3906-D,ON Semiconductor,2N3906RLRP,dc_gain_min,100
2N3906-D,ON Semiconductor,2N3906RLRPG,polarity,PNP
2N3906-D,ON Semiconductor,2N3906RLRPG,ce_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRPG,cb_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRPG,eb_v_max,5.0
2N3906-D,ON Semiconductor,2N3906RLRPG,c_current_max,200
2N3906-D,ON Semiconductor,2N3906RLRPG,dev_dissipation,625
2N3906-D,ON Semiconductor,2N3906RLRPG,stg_temp_min,-55
2N3906-D,ON Semiconductor,2N3906RLRPG,stg_temp_max,150
2N3906-D,ON Semiconductor,2N3906RLRPG,dc_gain_min,30
2N3906-D,ON Semiconductor,2N3906RLRPG,dc_gain_min,60
2N3906-D,ON Semiconductor,2N3906RLRPG,dc_gain_min,80
2N3906-D,ON Semiconductor,2N3906RLRPG,dc_gain_min,100
2N4123-D,ON Semiconductor,2N4123,polarity,NPN
2N4123-D,ON Semiconductor,2N4123,ce_v_max,30
2N4123-D,ON Semiconductor,2N4123,cb_v_max,40
2N4123-D,ON Semiconductor,2N4123,eb_v_max,5.0
2N4123-D,ON Semiconductor,2N4123,c_current_max,200
2N4123-D,ON Semiconductor,2N4123,dev_dissipation,625
2N4123-D,ON Semiconductor,2N4123,stg_temp_min,-55
2N4123-D,ON Semiconductor,2N4123,stg_temp_max,150
2N4123-D,ON Semiconductor,2N4123,dc_gain_min,25
2N4123-D,ON Semiconductor,2N4123,dc_gain_min,50
2N4123-D,ON Semiconductor,2N4123RLRM,polarity,NPN
2N4123-D,ON Semiconductor,2N4123RLRM,ce_v_max,30
2N4123-D,ON Semiconductor,2N4123RLRM,cb_v_max,40
2N4123-D,ON Semiconductor,2N4123RLRM,eb_v_max,5.0
2N4123-D,ON Semiconductor,2N4123RLRM,c_current_max,200
2N4123-D,ON Semiconductor,2N4123RLRM,dev_dissipation,625
2N4123-D,ON Semiconductor,2N4123RLRM,stg_temp_min,-55
2N4123-D,ON Semiconductor,2N4123RLRM,stg_temp_max,150
2N4123-D,ON Semiconductor,2N4123RLRM,dc_gain_min,25
2N4123-D,ON Semiconductor,2N4123RLRM,dc_gain_min,50
2N4123-D,ON Semiconductor,2N4124,polarity,NPN
2N4123-D,ON Semiconductor,2N4124,ce_v_max,25
2N4123-D,ON Semiconductor,2N4124,cb_v_max,30
2N4123-D,ON Semiconductor,2N4124,eb_v_max,5.0
2N4123-D,ON Semiconductor,2N4124,c_current_max,200
2N4123-D,ON Semiconductor,2N4124,dev_dissipation,625
2N4123-D,ON Semiconductor,2N4124,stg_temp_min,-55
2N4123-D,ON Semiconductor,2N4124,stg_temp_max,150
2N4123-D,ON Semiconductor,2N4124,dc_gain_min,60
2N4123-D,ON Semiconductor,2N4124,dc_gain_min,120
2N4123-D,ON Semiconductor,2N4124G,polarity,NPN
2N4123-D,ON Semiconductor,2N4124G,ce_v_max,25
2N4123-D,ON Semiconductor,2N4124G,cb_v_max,30
2N4123-D,ON Semiconductor,2N4124G,eb_v_max,5.0
2N4123-D,ON Semiconductor,2N4124G,c_current_max,200
2N4123-D,ON Semiconductor,2N4124G,dev_dissipation,625
2N4123-D,ON Semiconductor,2N4124G,stg_temp_min,-55
2N4123-D,ON Semiconductor,2N4124G,stg_temp_max,150
2N4123-D,ON Semiconductor,2N4124G,dc_gain_min,60
2N4123-D,ON Semiconductor,2N4124G,dc_gain_min,120
2N6426-D,ON Semiconductor,2N6426,polarity,NPN
2N6426-D,ON Semiconductor,2N6426,ce_v_max,40
2N6426-D,ON Semiconductor,2N6426,cb_v_max,40
2N6426-D,ON Semiconductor,2N6426,eb_v_max,12.0
2N6426-D,ON Semiconductor,2N6426,c_current_max,500
2N6426-D,ON Semiconductor,2N6426,dev_dissipation,625
2N6426-D,ON Semiconductor,2N6426,stg_temp_min,-55
2N6426-D,ON Semiconductor,2N6426,stg_temp_max,150
2N6426-D,ON Semiconductor,2N6426,dc_gain_min,20000
2N6426-D,ON Semiconductor,2N6426,dc_gain_min,30000
2N6426-D,ON Semiconductor,2N6426G,polarity,NPN
2N6426-D,ON Semiconductor,2N6426G,ce_v_max,40
2N6426-D,ON Semiconductor,2N6426G,cb_v_max,40
2N6426-D,ON Semiconductor,2N6426G,eb_v_max,12.0
2N6426-D,ON Semiconductor,2N6426G,c_current_max,500
2N6426-D,ON Semiconductor,2N6426G,dev_dissipation,625
2N6426-D,ON Semiconductor,2N6426G,stg_temp_min,-55
2N6426-D,ON Semiconductor,2N6426G,stg_temp_max,150
2N6426-D,ON Semiconductor,2N6426G,dc_gain_min,20000
2N6426-D,ON Semiconductor,2N6426G,dc_gain_min,30000
2N6426-D,ON Semiconductor,2N6426RLRAG,polarity,NPN
2N6426-D,ON Semiconductor,2N6426RLRAG,ce_v_max,40
2N6426-D,ON Semiconductor,2N6426RLRAG,cb_v_max,40
2N6426-D,ON Semiconductor,2N6426RLRAG,eb_v_max,12.0
2N6426-D,ON Semiconductor,2N6426RLRAG,c_current_max,500
2N6426-D,ON Semiconductor,2N6426RLRAG,dev_dissipation,625
2N6426-D,ON Semiconductor,2N6426RLRAG,stg_temp_min,-55
2N6426-D,ON Semiconductor,2N6426RLRAG,stg_temp_max,150
2N6426-D,ON Semiconductor,2N6426RLRAG,dc_gain_min,20000
2N6426-D,ON Semiconductor,2N6426RLRAG,dc_gain_min,30000
2N6426-D,ON Semiconductor,2N6427,polarity,NPN
2N6426-D,ON Semiconductor,2N6427,ce_v_max,40
2N6426-D,ON Semiconductor,2N6427,cb_v_max,40
2N6426-D,ON Semiconductor,2N6427,eb_v_max,12.0
2N6426-D,ON Semiconductor,2N6427,c_current_max,500
2N6426-D,ON Semiconductor,2N6427,dev_dissipation,625
2N6426-D,ON Semiconductor,2N6427,stg_temp_min,-55
2N6426-D,ON Semiconductor,2N6427,stg_temp_max,150
2N6426-D,ON Semiconductor,2N6427,dc_gain_min,10000
2N6426-D,ON Semiconductor,2N6427,dc_gain_min,20000
2N6426-D,ON Semiconductor,2N6427,dc_gain_min,14000
2N6426-D,ON Semiconductor,2N6427G,polarity,NPN
2N6426-D,ON Semiconductor,2N6427G,ce_v_max,40
2N6426-D,ON Semiconductor,2N6427G,cb_v_max,40
2N6426-D,ON Semiconductor,2N6427G,eb_v_max,12.0
2N6426-D,ON Semiconductor,2N6427G,c_current_max,500
2N6426-D,ON Semiconductor,2N6427G,dev_dissipation,625
2N6426-D,ON Semiconductor,2N6427G,stg_temp_min,-55
2N6426-D,ON Semiconductor,2N6427G,stg_temp_max,150
2N6426-D,ON Semiconductor,2N6427G,dc_gain_min,10000
2N6426-D,ON Semiconductor,2N6427G,dc_gain_min,20000
2N6426-D,ON Semiconductor,2N6427G,dc_gain_min,14000
2N6426-D,ON Semiconductor,2N6427RLRAG,polarity,NPN
2N6426-D,ON Semiconductor,2N6427RLRAG,ce_v_max,40
2N6426-D,ON Semiconductor,2N6427RLRAG,cb_v_max,40
2N6426-D,ON Semiconductor,2N6427RLRAG,eb_v_max,12.0
2N6426-D,ON Semiconductor,2N6427RLRAG,c_current_max,500
2N6426-D,ON Semiconductor,2N6427RLRAG,dev_dissipation,625
2N6426-D,ON Semiconductor,2N6427RLRAG,stg_temp_min,-55
2N6426-D,ON Semiconductor,2N6427RLRAG,stg_temp_max,150
2N6426-D,ON Semiconductor,2N6427RLRAG,dc_gain_min,10000
2N6426-D,ON Semiconductor,2N6427RLRAG,dc_gain_min,20000
2N6426-D,ON Semiconductor,2N6427RLRAG,dc_gain_min,14000
BC182-D,ON Semiconductor,BC182,polarity,NPN
BC182-D,ON Semiconductor,BC182,ce_v_max,50
BC182-D,ON Semiconductor,BC182,cb_v_max,60
BC182-D,ON Semiconductor,BC182,eb_v_max,6.0
BC182-D,ON Semiconductor,BC182,c_current_max,100
BC182-D,ON Semiconductor,BC182,dev_dissipation,350
BC182-D,ON Semiconductor,BC182,stg_temp_min,-55
BC182-D,ON Semiconductor,BC182,stg_temp_max,150
BC182-D,ON Semiconductor,BC182,dc_gain_min,40
BC182-D,ON Semiconductor,BC182,dc_gain_min,120
BC182-D,ON Semiconductor,BC182,dc_gain_min,80
BC182-D,ON Semiconductor,BC182G,polarity,NPN
BC182-D,ON Semiconductor,BC182G,ce_v_max,50
BC182-D,ON Semiconductor,BC182G,cb_v_max,60
BC182-D,ON Semiconductor,BC182G,eb_v_max,6.0
BC182-D,ON Semiconductor,BC182G,c_current_max,100
BC182-D,ON Semiconductor,BC182G,dev_dissipation,350
BC182-D,ON Semiconductor,BC182G,stg_temp_min,-55
BC182-D,ON Semiconductor,BC182G,stg_temp_max,150
BC182-D,ON Semiconductor,BC182G,dc_gain_min,40
BC182-D,ON Semiconductor,BC182G,dc_gain_min,120
BC182-D,ON Semiconductor,BC182G,dc_gain_min,80
BC182-D,ON Semiconductor,BC182BG,polarity,NPN
BC182-D,ON Semiconductor,BC182BG,ce_v_max,50
BC182-D,ON Semiconductor,BC182BG,cb_v_max,60
BC182-D,ON Semiconductor,BC182BG,eb_v_max,6.0
BC182-D,ON Semiconductor,BC182BG,c_current_max,100
BC182-D,ON Semiconductor,BC182BG,dev_dissipation,350
BC182-D,ON Semiconductor,BC182BG,stg_temp_min,-55
BC182-D,ON Semiconductor,BC182BG,stg_temp_max,150
BC182-D,ON Semiconductor,BC182BG,dc_gain_min,40
BC182-D,ON Semiconductor,BC182BG,dc_gain_min,120
BC182-D,ON Semiconductor,BC182BG,dc_gain_min,80
BC182-D,ON Semiconductor,BC182BRL1G,polarity,NPN
BC182-D,ON Semiconductor,BC182BRL1G,ce_v_max,50
BC182-D,ON Semiconductor,BC182BRL1G,cb_v_max,60
BC182-D,ON Semiconductor,BC182BRL1G,eb_v_max,6.0
BC182-D,ON Semiconductor,BC182BRL1G,c_current_max,100
BC182-D,ON Semiconductor,BC182BRL1G,dev_dissipation,350
BC182-D,ON Semiconductor,BC182BRL1G,stg_temp_min,-55
BC182-D,ON Semiconductor,BC182BRL1G,stg_temp_max,150
BC182-D,ON Semiconductor,BC182BRL1G,dc_gain_min,40
BC182-D,ON Semiconductor,BC182BRL1G,dc_gain_min,120
BC182-D,ON Semiconductor,BC182BRL1G,dc_gain_min,80
BC182-D,ON Semiconductor,BC182B,polarity,NPN
BC182-D,ON Semiconductor,BC182B,ce_v_max,50
BC182-D,ON Semiconductor,BC182B,cb_v_max,60
BC182-D,ON Semiconductor,BC182B,eb_v_max,6.0
BC182-D,ON Semiconductor,BC182B,c_current_max,100
BC182-D,ON Semiconductor,BC182B,dev_dissipation,350
BC182-D,ON Semiconductor,BC182B,stg_temp_min,-55
BC182-D,ON Semiconductor,BC182B,stg_temp_max,150
BC182-D,ON Semiconductor,BC182B,dc_gain_min,180
BC337-D,ON Semiconductor,BC337,polarity,NPN
BC337-D,ON Semiconductor,BC337,ce_v_max,45
BC337-D,ON Semiconductor,BC337,cb_v_max,50
BC337-D,ON Semiconductor,BC337,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337,c_current_max,800
BC337-D,ON Semiconductor,BC337,dev_dissipation,625
BC337-D,ON Semiconductor,BC337,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337,stg_temp_max,150
BC337-D,ON Semiconductor,BC337,dc_gain_min,100
BC337-D,ON Semiconductor,BC337,dc_gain_min,60
BC337-D,ON Semiconductor,BC337G,polarity,NPN
BC337-D,ON Semiconductor,BC337G,ce_v_max,45
BC337-D,ON Semiconductor,BC337G,cb_v_max,50
BC337-D,ON Semiconductor,BC337G,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337G,c_current_max,800
BC337-D,ON Semiconductor,BC337G,dev_dissipation,625
BC337-D,ON Semiconductor,BC337G,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337G,stg_temp_max,150
BC337-D,ON Semiconductor,BC337G,dc_gain_min,100
BC337-D,ON Semiconductor,BC337G,dc_gain_min,60
BC337-D,ON Semiconductor,BC337RL1G,polarity,NPN
BC337-D,ON Semiconductor,BC337RL1G,ce_v_max,45
BC337-D,ON Semiconductor,BC337RL1G,cb_v_max,50
BC337-D,ON Semiconductor,BC337RL1G,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337RL1G,c_current_max,800
BC337-D,ON Semiconductor,BC337RL1G,dev_dissipation,625
BC337-D,ON Semiconductor,BC337RL1G,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337RL1G,stg_temp_max,150
BC337-D,ON Semiconductor,BC337RL1G,dc_gain_min,100
BC337-D,ON Semiconductor,BC337RL1G,dc_gain_min,60
BC337-D,ON Semiconductor,BC337-25,polarity,NPN
BC337-D,ON Semiconductor,BC337-25,ce_v_max,45
BC337-D,ON Semiconductor,BC337-25,cb_v_max,50
BC337-D,ON Semiconductor,BC337-25,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337-25,c_current_max,800
BC337-D,ON Semiconductor,BC337-25,dev_dissipation,625
BC337-D,ON Semiconductor,BC337-25,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337-25,stg_temp_max,150
BC337-D,ON Semiconductor,BC337-25,dc_gain_min,160
BC337-D,ON Semiconductor,BC337-25,dc_gain_min,60
BC337-D,ON Semiconductor,BC337-025G,polarity,NPN
BC337-D,ON Semiconductor,BC337-025G,ce_v_max,45
BC337-D,ON Semiconductor,BC337-025G,cb_v_max,50
BC337-D,ON Semiconductor,BC337-025G,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337-025G,c_current_max,800
BC337-D,ON Semiconductor,BC337-025G,dev_dissipation,625
BC337-D,ON Semiconductor,BC337-025G,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337-025G,stg_temp_max,150
BC337-D,ON Semiconductor,BC337-025G,dc_gain_min,160
BC337-D,ON Semiconductor,BC337-025G,dc_gain_min,60
BC337-D,ON Semiconductor,BC337-25RL1G,polarity,NPN
BC337-D,ON Semiconductor,BC337-25RL1G,ce_v_max,45
BC337-D,ON Semiconductor,BC337-25RL1G,cb_v_max,50
BC337-D,ON Semiconductor,BC337-25RL1G,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337-25RL1G,c_current_max,800
BC337-D,ON Semiconductor,BC337-25RL1G,dev_dissipation,625
BC337-D,ON Semiconductor,BC337-25RL1G,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337-25RL1G,stg_temp_max,150
BC337-D,ON Semiconductor,BC337-25RL1G,dc_gain_min,160
BC337-D,ON Semiconductor,BC337-25RL1G,dc_gain_min,60
BC337-D,ON Semiconductor,BC337-25RLRAG,polarity,NPN
BC337-D,ON Semiconductor,BC337-25RLRAG,ce_v_max,45
BC337-D,ON Semiconductor,BC337-25RLRAG,cb_v_max,50
BC337-D,ON Semiconductor,BC337-25RLRAG,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337-25RLRAG,c_current_max,800
BC337-D,ON Semiconductor,BC337-25RLRAG,dev_dissipation,625
BC337-D,ON Semiconductor,BC337-25RLRAG,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337-25RLRAG,stg_temp_max,150
BC337-D,ON Semiconductor,BC337-25RLRAG,dc_gain_min,160
BC337-D,ON Semiconductor,BC337-25RLRAG,dc_gain_min,60
BC337-D,ON Semiconductor,BC337-25ZL1G,polarity,NPN
BC337-D,ON Semiconductor,BC337-25ZL1G,ce_v_max,45
BC337-D,ON Semiconductor,BC337-25ZL1G,cb_v_max,50
BC337-D,ON Semiconductor,BC337-25ZL1G,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337-25ZL1G,c_current_max,800
BC337-D,ON Semiconductor,BC337-25ZL1G,dev_dissipation,625
BC337-D,ON Semiconductor,BC337-25ZL1G,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337-25ZL1G,stg_temp_max,150
BC337-D,ON Semiconductor,BC337-25ZL1G,dc_gain_min,160
BC337-D,ON Semiconductor,BC337-25ZL1G,dc_gain_min,60
BC337-D,ON Semiconductor,BC337-40,polarity,NPN
BC337-D,ON Semiconductor,BC337-40,ce_v_max,45
BC337-D,ON Semiconductor,BC337-40,cb_v_max,50
BC337-D,ON Semiconductor,BC337-40,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337-40,c_current_max,800
BC337-D,ON Semiconductor,BC337-40,dev_dissipation,625
BC337-D,ON Semiconductor,BC337-40,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337-40,stg_temp_max,150
BC337-D,ON Semiconductor,BC337-40,dc_gain_min,250
BC337-D,ON Semiconductor,BC337-40,dc_gain_min,60
BC337-D,ON Semiconductor,BC337-040G,polarity,NPN
BC337-D,ON Semiconductor,BC337-040G,ce_v_max,45
BC337-D,ON Semiconductor,BC337-040G,cb_v_max,50
BC337-D,ON Semiconductor,BC337-040G,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337-040G,c_current_max,800
BC337-D,ON Semiconductor,BC337-040G,dev_dissipation,625
BC337-D,ON Semiconductor,BC337-040G,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337-040G,stg_temp_max,150
BC337-D,ON Semiconductor,BC337-040G,dc_gain_min,250
BC337-D,ON Semiconductor,BC337-040G,dc_gain_min,60
BC337-D,ON Semiconductor,BC337-40RL1G,polarity,NPN
BC337-D,ON Semiconductor,BC337-40RL1G,ce_v_max,45
BC337-D,ON Semiconductor,BC337-40RL1G,cb_v_max,50
BC337-D,ON Semiconductor,BC337-40RL1G,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337-40RL1G,c_current_max,800
BC337-D,ON Semiconductor,BC337-40RL1G,dev_dissipation,625
BC337-D,ON Semiconductor,BC337-40RL1G,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337-40RL1G,stg_temp_max,150
BC337-D,ON Semiconductor,BC337-40RL1G,dc_gain_min,250
BC337-D,ON Semiconductor,BC337-40RL1G,dc_gain_min,60
BC337-D,ON Semiconductor,BC337-40ZL1G,polarity,NPN
BC337-D,ON Semiconductor,BC337-40ZL1G,ce_v_max,45
BC337-D,ON Semiconductor,BC337-40ZL1G,cb_v_max,50
BC337-D,ON Semiconductor,BC337-40ZL1G,eb_v_max,5.0
BC337-D,ON Semiconductor,BC337-40ZL1G,c_current_max,800
BC337-D,ON Semiconductor,BC337-40ZL1G,dev_dissipation,625
BC337-D,ON Semiconductor,BC337-40ZL1G,stg_temp_min,-55
BC337-D,ON Semiconductor,BC337-40ZL1G,stg_temp_max,150
BC337-D,ON Semiconductor,BC337-40ZL1G,dc_gain_min,250
BC337-D,ON Semiconductor,BC337-40ZL1G,dc_gain_min,60
BC818-40LT1-D,ON Semiconductor,BC818-40L,polarity,NPN
BC818-40LT1-D,ON Semiconductor,BC818-40L,ce_v_max,25
BC818-40LT1-D,ON Semiconductor,BC818-40L,cb_v_max,30
BC818-40LT1-D,ON Semiconductor,BC818-40L,eb_v_max,5.0
BC818-40LT1-D,ON Semiconductor,BC818-40L,c_current_max,500
BC818-40LT1-D,ON Semiconductor,BC818-40L,dev_dissipation,225
BC818-40LT1-D,ON Semiconductor,BC818-40L,stg_temp_min,-55
BC818-40LT1-D,ON Semiconductor,BC818-40L,stg_temp_max,150
BC818-40LT1-D,ON Semiconductor,BC818-40L,dc_gain_min,40
BC818-40LT1-D,ON Semiconductor,BC818-40L,dc_gain_min,250
BC818-40LT1-D,ON Semiconductor,BC818-40LT1G,polarity,NPN
BC818-40LT1-D,ON Semiconductor,BC818-40LT1G,ce_v_max,25
BC818-40LT1-D,ON Semiconductor,BC818-40LT1G,cb_v_max,30
BC818-40LT1-D,ON Semiconductor,BC818-40LT1G,eb_v_max,5.0
BC818-40LT1-D,ON Semiconductor,BC818-40LT1G,c_current_max,500
BC818-40LT1-D,ON Semiconductor,BC818-40LT1G,dev_dissipation,225
BC818-40LT1-D,ON Semiconductor,BC818-40LT1G,stg_temp_min,-55
BC818-40LT1-D,ON Semiconductor,BC818-40LT1G,stg_temp_max,150
BC818-40LT1-D,ON Semiconductor,BC818-40LT1G,dc_gain_min,40
BC818-40LT1-D,ON Semiconductor,BC818-40LT1G,dc_gain_min,250
BC818-40LT1-D,ON Semiconductor,NSVBC818-40L,polarity,NPN
BC818-40LT1-D,ON Semiconductor,NSVBC818-40L,ce_v_max,25
BC818-40LT1-D,ON Semiconductor,NSVBC818-40L,cb_v_max,30
BC818-40LT1-D,ON Semiconductor,NSVBC818-40L,eb_v_max,5.0
BC818-40LT1-D,ON Semiconductor,NSVBC818-40L,c_current_max,500
BC818-40LT1-D,ON Semiconductor,NSVBC818-40L,dev_dissipation,225
